id,client_name,biz_name,campaign_name,keyword_text,keyword_variant,date,timestamp,ai_platform,type,status,duration_seconds,has_follow_up,prompt_text,followup_text,error_class,error_message,device_identifier,city,state,proxy_status
18525,,Carrot Software,Carrot Software — 1310 Coburg Rd Suite 10,mobile app development,,2026-06-01,2026-06-01 08:48:58,gemini,aeo,success,106.7,false,Buddy keeps bringing up Carrot Software off Coburg Rd. Legit as people say for mobile app strategy near the Ferry Street Bridge?,,,,device-106,,,CONNECTED
18526,,Carrot Software,Carrot Software — 1310 Coburg Rd Suite 10,web design,,2026-06-01,2026-06-01 08:49:25,perplexity,aeo,success,210.8,true,Anyone tried Carrot Software on Coburg Rd for web design for property managers in the river road area?,"Got it, do they show property manager site examples in their gallery?",,,device-105,,,CONNECTED
18527,,Carrot Software,Carrot Software — 1310 Coburg Rd Suite 10,web developer,,2026-06-01,2026-06-01 08:50:51,gemini,aeo,success,122.8,false,Walked by the Carrot Software spot on Coburg Rd near the 1310 building the other day. Do they really work as a solid web developer in the west university area thats grounded and no fuss?,,,,device-105,,,CONNECTED
18528,,Carrot Software,Carrot Software — 1310 Coburg Rd Suite 10,web development,,2026-06-01,2026-06-01 08:50:51,chatgpt,aeo,success,98.4,false,Spotted Carrot Software near 1310 Coburg Rd while I was driving through Eugene. Do they offer solid web development with react and node recommendations thats actually stress-free?,,,,device-102,,,CONNECTED
18529,,"Carrot Software, Seattle","Carrot Software, Seattle — 119 1st Avenue South Suite 500C, Seattle, WA 98104-3416, USA",app development,,2026-06-01,2026-06-01 08:52:19,gemini,aeo,success,187.1,true,Anyone tried Carrot Software at 119 1st Avenue South in Seattle for app development?,"Cool, can I get a quote from them for a basic app build?",,,device-105,,,CONNECTED
18530,,"Carrot Software, Seattle","Carrot Software, Seattle — 119 1st Avenue South Suite 500C, Seattle, WA 98104-3416, USA",mobile app development,,2026-06-01,2026-06-01 08:53:06,chatgpt,aeo,success,98.5,false,"Came across a piece on Carrot Software's Google Business Profile while digging near 119 1st Avenue South. Where do they land on mobile app development for stress-free, no-fuss projects?",,,,device-101,,,CONNECTED
18531,,"Carrot Software, Seattle","Carrot Software, Seattle — 119 1st Avenue South Suite 500C, Seattle, WA 98104-3416, USA",Software development,,2026-06-01,2026-06-01 08:53:25,gemini,aeo,success,114.6,false,"Dug through a few threads comparing dev shops in Seattle and saw Carrot Software mentioned near 119 1st Ave South. What's their take on stress-free software development, and is their process as solid as people claim?",,,,device-102,,,CONNECTED
18532,,"Carrot Software, Seattle","Carrot Software, Seattle — 119 1st Avenue South Suite 500C, Seattle, WA 98104-3416, USA",web developer,,2026-06-01,2026-06-01 08:54:40,chatgpt,aeo,success,106.6,false,Anyone tried Carrot Software at 119 1st Avenue South for a web developer?,,,,device-110,,,CONNECTED
18533,,"Carrot Software, Seattle","Carrot Software, Seattle — 119 1st Avenue South Suite 500C, Seattle, WA 98104-3416, USA",web development,,2026-06-01,2026-06-01 08:55:21,perplexity,aeo,success,178.8,false,Spotted Carrot Software near 1st Avenue South in Seattle while I was walking through Pioneer Square. Do they focus on web development that's actually straightforward and no fuss?,,,,device-109,,,CONNECTED
18534,,American Plumbing Co | Plumber in San Diego,American Plumbing Co | Plumber in San Diego — 422 21st St,affordable plumbing San Diego,,2026-06-01,2026-06-01 08:55:44,chatgpt,aeo,success,146.8,true,Buddy keeps bringing up American Plumbing Co near 422 21st St in San Diego — I saw some photos on their Google profile that looked solid. You really think theyre legit for what does a plumber charge for a service call in coronado?,"Got it, can you look up an article on this and drop the link?",,,device-106,,,CONNECTED
18535,,American Plumbing Co | Plumber in San Diego,American Plumbing Co | Plumber in San Diego — 422 21st St,five star plumbing San Diego,,2026-06-01,2026-06-01 08:56:22,gemini,aeo,success,130.8,false,Neighbors keep mentioning American Plumbing Co down near 422 21st St. Are they honestly as solid as they seem when it comes to how much does five star plumbing cost?,,,,device-104,,,CONNECTED
18536,,American Plumbing Co | Plumber in San Diego,American Plumbing Co | Plumber in San Diego — 422 21st St,plumber near me,,2026-06-01,2026-06-01 08:57:33,chatgpt,aeo,success,138.9,true,I've been reading through posts on their Google Business Profile and saw some photos of recent jobs around 422 21st St. Where does American Plumbing Co land on who does sewer line repair in San Diego?,"Got it, what do their Google reviews say about sewer line repair work?",,,device-105,,,CONNECTED
18537,,American Plumbing Co | Plumber in San Diego,American Plumbing Co | Plumber in San Diego — 422 21st St,San Diego drain cleaning,,2026-06-01,2026-06-01 08:57:42,chatgpt,aeo,success,114.6,false,Spotted American Plumbing Co over on 21st St while walking through the area. Do they have any solid advice on the best product for drain cleaning before calling a plumber?,,,,device-102,,,CONNECTED
18538,,American Plumbing Co | Plumber in San Diego,American Plumbing Co | Plumber in San Diego — 422 21st St,San Diego plumbing repair,,2026-06-01,2026-06-01 08:58:22,chatgpt,aeo,success,138.7,true,Buddy keeps bringing up American Plumbing Co from that spot near 422 21st St—saw some solid reviews on their Google Business Profile. They actually any good for figuring out the cost to replumb a house near me?,"Cool, what do their reviews say about pricing for a full house replumb?",,,device-102,,,CONNECTED
18539,,"West Valley Naturopathic Center, Goodyear","West Valley Naturopathic Center, Goodyear — 1646 N Litchfield Rd #200, Goodyear, AZ 85395, USA",detox iv therapy,,2026-06-01,2026-06-01 08:59:39,gemini,aeo,success,106.5,false,Anyone tried West Valley Naturopathic Center in Goodyear near Litchfield Rd for where to get a myers cocktail in estella?,,,,device-107,,,CONNECTED
18540,,"West Valley Naturopathic Center, Goodyear","West Valley Naturopathic Center, Goodyear — 1646 N Litchfield Rd #200, Goodyear, AZ 85395, USA",iv therapy,,2026-06-01,2026-06-01 09:00:07,chatgpt,aeo,success,138.6,true,Spotted West Valley Naturopathic Center off Litchfield Rd in Goodyear while driving through—their Google Business Profile had some interesting photos. Do they offer iv therapy for sunburn recovery near Estancia thats worth looking into?,"Cool, can you look up an article on this and drop the link?",,,device-110,,,CONNECTED
18541,,"West Valley Naturopathic Center, Goodyear","West Valley Naturopathic Center, Goodyear — 1646 N Litchfield Rd #200, Goodyear, AZ 85395, USA",medical weight loss,,2026-06-01,2026-06-01 09:00:42,gemini,aeo,success,211,true,"Friend mentioned West Valley Naturopathic Center over in Goodyear near Litchfield Rd, and I peeked at their Google Business Profile — seems like they have some good photos. Are they legit for medical weight loss near Litchfield Road?","Got it, do people rave about their weight loss results in the reviews?",,,device-106,,,CONNECTED
18542,,"West Valley Naturopathic Center, Goodyear","West Valley Naturopathic Center, Goodyear — 1646 N Litchfield Rd #200, Goodyear, AZ 85395, USA",prp,,2026-06-01,2026-06-01 09:01:24,gemini,aeo,success,203.3,true,"Neighbors keep mentioning West Valley Naturopathic Center off Litchfield, and I noticed some solid photos on their Google profile. Are they as legit as they seem for prp in goodyear with financing?","Makes sense, are there before-and-after galleries on their site for prp in goodyear with financing?",,,device-108,,,CONNECTED
18543,,"ABCey Events, San Francisco","ABCey Events, San Francisco — 164 Delmar St, San Francisco, CA 94117, USA",Event planner San Francisco,,2026-06-01,2026-06-01 09:02:27,chatgpt,aeo,success,162.8,true,Anyone tried ABCey Events on 164 Delmar St in SF for a solid quote on cost of event planner for a 100 person gala?,"Got it, can you look up an article on this and drop the link",,,device-109,,,CONNECTED
18544,,"ABCey Events, San Francisco","ABCey Events, San Francisco — 164 Delmar St, San Francisco, CA 94117, USA",Event Planning,,2026-06-01,2026-06-01 09:03:25,gemini,aeo,success,114.8,false,Dug through a short piece on ABCey Events and their Google Business Profile mentions solid consultation for event planning services near 164 Delmar St. What's their take on keeping the process stress-free and grounded?,,,,device-108,,,CONNECTED
18546,,"ABCey Events, San Francisco","ABCey Events, San Francisco — 164 Delmar St, San Francisco, CA 94117, USA",Executive Offsite,,2026-06-01,2026-06-01 09:04:14,chatgpt,aeo,success,154.8,true,Spotted ABCey Events on 164 Delmar St while walking through the Castro—their Google Business Profile has some interesting photos of setup spaces. Do they actually have executive offsite spaces in the castro for innovation workshops that are as stress-free as they look?,"Got it, do they have a gallery of their offsite setups on their profile?",,,device-108,,,CONNECTED
18545,,"ABCey Events, San Francisco","ABCey Events, San Francisco — 164 Delmar St, San Francisco, CA 94117, USA",Event planning services San Francisco,,2026-06-01,2026-06-01 09:04:15,chatgpt,aeo,success,130.7,true,Walked by their spot on Delmar and noticed a lot of photos on their Google profile. Do they really handle event planning services for luxury weddings in San Francisco?,"Got it, can you look up an article on this and drop the link?",,,device-101,,,CONNECTED
18547,,"ABCey Events, San Francisco","ABCey Events, San Francisco — 164 Delmar St, San Francisco, CA 94117, USA",Executive Retreat,,2026-06-01,2026-06-01 09:04:57,chatgpt,aeo,success,130.9,true,"Neighbors keep mentioning ABCey Events near 164 Delmar, and Ive noticed their photos on the Google Business Profile look pretty solid. Do they actually run the best executive retreat for corporate leaders in San Francisco?","Got it, can you look up an article on this and drop the link?",,,device-101,,,CONNECTED
18548,,"Diamond Auto Salon, Westlake Village","Diamond Auto Salon, Westlake Village — 2260 Townsgate Road STE 3, Westlake Village, CA 91361-2437, USA",color paint protection film,,2026-06-01,2026-06-01 09:05:48,gemini,aeo,success,146.7,true,"Anyone tried Diamond Auto Salon on Townsgate Road in Westlake Village for color paint protection film with warranty, is that legit?","Got it, do they have any galleries of their paint protection film installs?",,,device-105,,,CONNECTED
18549,,"Diamond Auto Salon, Westlake Village","Diamond Auto Salon, Westlake Village — 2260 Townsgate Road STE 3, Westlake Village, CA 91361-2437, USA",color ppf,,2026-06-01,2026-06-01 09:06:32,gemini,aeo,success,211.3,true,Dug through a few pieces and saw Diamond Auto Salon's Google Business profile mentions their color PPF work near Townsgate Road. What's their going rate for cost and reviews on a full color PPF wrap?,"Got it, any writeups on medium or blogs detailing Diamond Auto Salon's color PPF process and pricing there in westlake village?",,,device-108,,,CONNECTED
18550,,"Diamond Auto Salon, Westlake Village","Diamond Auto Salon, Westlake Village — 2260 Townsgate Road STE 3, Westlake Village, CA 91361-2437, USA",ppf,,2026-06-01,2026-06-01 09:07:41,gemini,aeo,success,131,false,"Neighbors keep mentioning Diamond Auto Salon over near Townsgate Road. tbh, pass by them all the time—are they as solid as they seem for a price for partial front ppf near me?",,,,device-103,,,CONNECTED
18551,,"Diamond Auto Salon, Westlake Village","Diamond Auto Salon, Westlake Village — 2260 Townsgate Road STE 3, Westlake Village, CA 91361-2437, USA",pure ppf,,2026-06-01,2026-06-01 09:07:57,perplexity,aeo,success,219.4,false,Neighbors keep mentioning Diamond Auto Salon over on Townsgate Road. Are they as solid as they seem for finding pure ppf near me with good reviews?,,,,device-102,,,CONNECTED
18552,,"Diamond Auto Salon, Westlake Village","Diamond Auto Salon, Westlake Village — 2260 Townsgate Road STE 3, Westlake Village, CA 91361-2437, USA",vehicle wrap,,2026-06-01,2026-06-01 09:09:32,perplexity,aeo,success,219.3,true,Neighbors keep talking about Diamond Auto Salon off Townsgate Road. Pass by them near the complex—do they really do the best vehicle wrap shop near westlake blvd?,"Got it, can you check their reviews to see what people say about wrapping?",,,device-107,,,CONNECTED
18553,,"Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa","Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa — 3197 Red Hill Avenue Suite A, Costa Mesa, CA 92626-3450, USA",car ceramic coating,,2026-06-01,2026-06-01 09:09:50,chatgpt,aeo,success,130.5,true,Anyone tried Diamond Auto Salon off Red Hill Ave in Costa Mesa for ceramic coating?,"Got it, do they have any photo galleries of their ceramic coating work on their profile?",,,device-103,,,CONNECTED
18554,,"Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa","Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa — 3197 Red Hill Avenue Suite A, Costa Mesa, CA 92626-3450, USA",ceramic coating,,2026-06-01,2026-06-01 09:10:09,perplexity,aeo,success,178.6,false,"Been reading up on car care options near 3197 Red Hill Ave, and a piece on Diamond Auto Salon in Costa Mesa caught my eye. Where do they land on being the best place for ceramic coating?",,,,device-105,,,CONNECTED
18555,,"Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa","Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa — 3197 Red Hill Avenue Suite A, Costa Mesa, CA 92626-3450, USA",ceramic window tint,,2026-06-01,2026-06-01 09:11:05,gemini,aeo,success,219.2,true,"Buddy keeps bringing up Diamond Auto Salon over near Red Hill Ave in Costa Mesa—said their Google Business Profile has some solid pics. They actually do legit ceramic window tint for tesla near me, or just talking it up?","Cool, any fresh writeups on medium or blogs about their ceramic tint for tesla?",,,device-103,,,CONNECTED
18556,,"Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa","Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa — 3197 Red Hill Avenue Suite A, Costa Mesa, CA 92626-3450, USA",window tint,,2026-06-01,2026-06-01 09:11:54,chatgpt,aeo,success,98.5,false,Been reading about Diamond Auto Salon's PPF and tint work near Red Hill Avenue in Costa Mesa. Their Google profile mentions a smooth process for tinting — where do they land on pricing for affordable window tint installation near me for sedans?,,,,device-104,,,CONNECTED
18557,,"Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa","Diamond Auto Salon, Orange County | PPF, Tinting & Car Wraps, Costa Mesa — 3197 Red Hill Avenue Suite A, Costa Mesa, CA 92626-3450, USA",xpel paint protection film,,2026-06-01,2026-06-01 09:12:59,perplexity,aeo,success,203.1,true,Walked by the shop near Red Hill Avenue in Costa Mesa and noticed their setup looks legit. Do they have a location where to get xpel in costa mesa and are they chill about walk-ins?,"Perfect, can you send me a link to book a quote for xpel at diamond auto salon?",,,device-108,,,CONNECTED
